STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,85.2310921877199,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,103.163295174631,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TGO,Togo,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,117.832957110609,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,THA,Thailand,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,85.3175980562305,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TJK,Tajikistan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,75.7486788021139,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TKM,Turkmenistan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,35.175983436853,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,133.770378918002,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TLS,Timor-Leste,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,206.801582471089,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,135.143928848398,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TON,Tonga,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,299.209277807064,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,85.7036157018096,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,96.9054152016009,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TTO,Trinidad and Tobago,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,141.223369061797,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TUN,Tunisia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,85.6305545822317,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TUR,Turkiye,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,83.8090044234382,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TUV,Tuvalu,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,TZA,Tanzania,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,133.897694524496,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,UGA,Uganda,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,136.005404188246,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,UKR,Ukraine,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,79.7321202931514,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,UMC,Upper middle income,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,94.6733629192527,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,URY,Uruguay,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,138.457842901754,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,USA,United States,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,84.7169564648974,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,UZB,Uzbekistan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,182.085042089359,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,126.410007875447,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VEN,"Venezuela, RB",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,95.6884561891516,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VGB,British Virgin Islands,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VIR,Virgin Islands (U.S.),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,154.635323053637,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VNM,Viet Nam,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,66.1781946072685,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VUT,Vanuatu,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,127.642945290004,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,WLD,World,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,96.5311826172793,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,WSM,Samoa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,146.320953048353,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,XKX,Kosovo,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,YEM,"Yemen, Rep.",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,46.2118041021348,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZAF,South Africa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,121.259725604324,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZMB,Zambia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,143.705585498987,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZWE,Zimbabwe,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,1992,47.7466076073965,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ABW,Aruba,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFE,Africa Eastern and Southern,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFG,Afghanistan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFW,Africa Western and Central,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AGO,Angola,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AND,Andorra,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARB,Arab World,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARG,Argentina,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARM,Armenia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ASM,American Samoa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ATG,Antigua and Barbuda,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AUS,Australia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,87.4055287851889,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AUT,Austria,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,96.8287526427061,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AZE,Azerbaijan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BDI,Burundi,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BEL,Belgium,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,112.729779411765,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BEN,Benin,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BFA,Burkina Faso,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BGD,Bangladesh,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BGR,Bulgaria,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BHR,Bahrain,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,1993,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
